Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
S;SC;CRICIUMA;AUTO POSTO ANEL VIARIO EIRELI; 06.983.817/0001-03;RODOVIA SC 443;2401;;DOS IMIGRANTES;88813-747;GASOLINA ADITIVADA;19/10/2022;4,89;;R$ / litro;IPIRANGA
S;SC;CRICIUMA;COMERCIO DE COMBUSTIVEIS PINHEIRAO LTDA.; 06.935.003/0001-01;RUA CONEGO ANIBAL MARIA DI FRANCIA;1075;;PINHEIRINHO;88804-360;GASOLINA;19/10/2022;4,64;;R$ / litro;BRANCA
S;SC;CRICIUMA;COMERCIO DE COMBUSTIVEIS PINHEIRAO LTDA.; 06.935.003/0001-01;RUA CONEGO ANIBAL MARIA DI FRANCIA;1075;;PINHEIRINHO;88804-360;ETANOL;19/10/2022;3,99;;R$ / litro;BRANCA
S;SC;CRICIUMA;AUTO POSTO E COMERCIO DAROLT LTDA; 81.389.868/0001-27;RUA DESEMBARGADOR PEDRO SILVA;S/N;;SÃO LUIZ;88803-200;GASOLINA ADITIVADA;19/10/2022;4,85;;R$ / litro;IPIRANGA
S;SC;CRICIUMA;AUTO POSTO E COMERCIO DAROLT LTDA; 81.389.868/0001-27;RUA DESEMBARGADOR PEDRO SILVA;S/N;;SÃO LUIZ;88803-200;GASOLINA;19/10/2022;4,64;;R$ / litro;IPIRANGA
S;SC;CRICIUMA;AUTO POSTO E COMERCIO DAROLT LTDA; 81.389.868/0001-27;RUA DESEMBARGADOR PEDRO SILVA;S/N;;SÃO LUIZ;88803-200;ETANOL;19/10/2022;4,59;;R$ / litro;IPIRANGA
S;SC;PALHOCA;AUTO POSTO ARAQUARIA LTDA; 03.932.292/0003-50;RUA ADERBAL RAMOS DA SILVA;S/N;;PINHEIRA;88130-000;GASOLINA;19/10/2022;4,69;;R$ / litro;BRANCA
S;SC;PALHOCA;AUTO POSTO ARAQUARIA LTDA; 03.932.292/0003-50;RUA ADERBAL RAMOS DA SILVA;S/N;;PINHEIRA;88130-000;ETANOL;19/10/2022;4,49;;R$ / litro;BRANCA
S;SC;PALHOCA;AUTO POSTO ARAQUARIA LTDA; 03.932.292/0003-50;RUA ADERBAL RAMOS DA SILVA;S/N;;PINHEIRA;88130-000;GASOLINA ADITIVADA;19/10/2022;4,74;;R$ / litro;BRANCA
S;SC;PALHOCA;LC COMERCIO E DISTRIBUICAO DE COMBUSTIVEIS LTDA; 05.007.710/0001-67;RODOVIA BR 101 KM 224;S/N;;PRAIA DE FORA;88130-040;GASOLINA;19/10/2022;4,79;;R$ / litro;IPIRANGA
S;SC;PALHOCA;LC COMERCIO E DISTRIBUICAO DE COMBUSTIVEIS LTDA; 05.007.710/0001-67;RODOVIA BR 101 KM 224;S/N;;PRAIA DE FORA;88130-040;ETANOL;19/10/2022;4,89;;R$ / litro;IPIRANGA
S;SC;PALHOCA;LC COMERCIO E DISTRIBUICAO DE COMBUSTIVEIS LTDA; 05.007.710/0001-67;RODOVIA BR 101 KM 224;S/N;;PRAIA DE FORA;88130-040;GASOLINA ADITIVADA;19/10/2022;4,89;;R$ / litro;IPIRANGA
S;SC;PALHOCA;AUTO POSTO VIADUTO LTDA; 04.308.884/0001-05;RUA EDELING SCHUTZ;S/N;;CENTRO;88131-340;GASOLINA;19/10/2022;4,95;;R$ / litro;VIBRA ENERGIA
S;SC;PALHOCA;AUTO POSTO VIADUTO LTDA; 04.308.884/0001-05;RUA EDELING SCHUTZ;S/N;;CENTRO;88131-340;ETANOL;19/10/2022;4,49;;R$ / litro;VIBRA ENERGIA
S;SC;PALHOCA;AUTO POSTO VIADUTO LTDA; 04.308.884/0001-05;RUA EDELING SCHUTZ;S/N;;CENTRO;88131-340;GASOLINA ADITIVADA;19/10/2022;4,95;;R$ / litro;VIBRA ENERGIA
S;SC;PALHOCA;POSTO MACIAMBU LTDA.; 01.172.040/0001-83;RODOVIA BR 101 KM 238;S/N;;ENSEADA DO BRITO;88130-040;GASOLINA;19/10/2022;4,59;;R$ / litro;BRANCA
S;SC;PALHOCA;POSTO MACIAMBU LTDA.; 01.172.040/0001-83;RODOVIA BR 101 KM 238;S/N;;ENSEADA DO BRITO;88130-040;ETANOL;19/10/2022;4,49;;R$ / litro;BRANCA
S;SC;PALHOCA;POSTO MACIAMBU LTDA.; 01.172.040/0001-83;RODOVIA BR 101 KM 238;S/N;;ENSEADA DO BRITO;88130-040;GASOLINA ADITIVADA;19/10/2022;4,69;;R$ / litro;BRANCA
SE;SP;AMPARO;J M ANDRETA & CIA LTDA; 48.827.125/0001-16;AVENIDA BERNARDINO DE CAMPOS;535;;CENTRO;13900-400;GASOLINA;19/10/2022;4,99;;R$ / litro;IPIRANGA
SE;SP;AMPARO;J M ANDRETA & CIA LTDA; 48.827.125/0001-16;AVENIDA BERNARDINO DE CAMPOS;535;;CENTRO;13900-400;GASOLINA ADITIVADA;19/10/2022;5,09;;R$ / litro;IPIRANGA
SE;SP;AMPARO;J M ANDRETA & CIA LTDA; 48.827.125/0001-16;AVENIDA BERNARDINO DE CAMPOS;535;;CENTRO;13900-400;ETANOL;19/10/2022;3,69;;R$ / litro;IPIRANGA
SE;SP;AMPARO;J M ANDRETA & CIA LTDA; 48.827.125/0002-05;RUA BENTA MARIA DE BARROS;181;;ARCADAS;13908-000;GASOLINA;19/10/2022;4,99;;R$ / litro;IPIRANGA
SE;SP;AMPARO;J M ANDRETA & CIA LTDA; 48.827.125/0002-05;RUA BENTA MARIA DE BARROS;181;;ARCADAS;13908-000;ETANOL;19/10/2022;3,69;;R$ / litro;IPIRANGA
SE;SP;AMPARO;POSTINHO AVENIDA COMERCIAL LTDA; 51.300.887/0001-74;AVENIDA BERNANDINO DE CAMPOS;999;;RIBEIRÃO;13900-000;GASOLINA;19/10/2022;4,99;;R$ / litro;IPIRANGA
SE;SP;AMPARO;POSTINHO AVENIDA COMERCIAL LTDA; 51.300.887/0001-74;AVENIDA BERNANDINO DE CAMPOS;999;;RIBEIRÃO;13900-000;GASOLINA ADITIVADA;19/10/2022;5,12;;R$ / litro;IPIRANGA
SE;SP;AMPARO;POSTINHO AVENIDA COMERCIAL LTDA; 51.300.887/0001-74;AVENIDA BERNANDINO DE CAMPOS;999;;RIBEIRÃO;13900-000;ETANOL;19/10/2022;3,69;;R$ / litro;IPIRANGA
SE;SP;AMPARO;AUTO POSTO N. SRA. DO AMPARO LTDA; 45.672.680/0001-28;AVENIDA DOUTOR CARLOS BURGOS;3300;;CENTRO;13905-000;GASOLINA;19/10/2022;4,99;;R$ / litro;IPIRANGA
SE;SP;AMPARO;AUTO POSTO N. SRA. DO AMPARO LTDA; 45.672.680/0001-28;AVENIDA DOUTOR CARLOS BURGOS;3300;;CENTRO;13905-000;GASOLINA ADITIVADA;19/10/2022;5,14;;R$ / litro;IPIRANGA
SE;SP;AMPARO;AUTO POSTO N. SRA. DO AMPARO LTDA; 45.672.680/0001-28;AVENIDA DOUTOR CARLOS BURGOS;3300;;CENTRO;13905-000;ETANOL;19/10/2022;3,79;;R$ / litro;IPIRANGA
SE;SP;AMPARO;SIQUEIRA COMBUSTIVEIS LTDA; 03.245.450/0001-32;RUA PEIXOTO GOMIDE;157;;CENTRO;13900-210;GASOLINA;19/10/2022;5,09;;R$ / litro;ALESAT
SE;SP;AMPARO;SIQUEIRA COMBUSTIVEIS LTDA; 03.245.450/0001-32;RUA PEIXOTO GOMIDE;157;;CENTRO;13900-210;ETANOL;19/10/2022;3,79;;R$ / litro;ALESAT
SE;SP;BAURU;AUTO POSTO GARBRAS LTDA; 47.481.213/0001-46;RUA GALVAO DE CASTRO;44759;;VILA CORALINA;17030-026;GASOLINA;19/10/2022;4,89;;R$ / litro;VIBRA ENERGIA
SE;SP;BAURU;AUTO POSTO GARBRAS LTDA; 47.481.213/0001-46;RUA GALVAO DE CASTRO;44759;;VILA CORALINA;17030-026;GASOLINA ADITIVADA;19/10/2022;4,99;;R$ / litro;VIBRA ENERGIA
SE;SP;BAURU;AUTO POSTO GARBRAS LTDA; 47.481.213/0001-46;RUA GALVAO DE CASTRO;44759;;VILA CORALINA;17030-026;ETANOL;19/10/2022;3,49;;R$ / litro;VIBRA ENERGIA
SE;SP;BAURU;AUTO POSTO ALAMEDA LTDA; 04.057.660/0001-60;ALAMEDA DR OCTAVIO PINHEIRO BRISOLLA;44706;;VILA SANTA TEREZA;17012-059;GASOLINA;19/10/2022;4,79;;R$ / litro;IPIRANGA
SE;SP;BAURU;AUTO POSTO ALAMEDA LTDA; 04.057.660/0001-60;ALAMEDA DR OCTAVIO PINHEIRO BRISOLLA;44706;;VILA SANTA TEREZA;17012-059;ETANOL;19/10/2022;3,25;;R$ / litro;IPIRANGA
SE;SP;BAURU;AUTO POSTO ALAMEDA LTDA; 04.057.660/0001-60;ALAMEDA DR OCTAVIO PINHEIRO BRISOLLA;44706;;VILA SANTA TEREZA;17012-059;GASOLINA ADITIVADA;19/10/2022;4,89;;R$ / litro;IPIRANGA
SE;SP;BAURU;AUTO POSTO DUQUE 21 DE MOURA LTDA; 02.769.811/0001-87;AVENIDA DUQUE DE CAXIAS;21-30;;JARDIM HIGIENOPOLIS;17044-140;GASOLINA;19/10/2022;4,79;;R$ / litro;RAIZEN
SE;SP;BAURU;AUTO POSTO DUQUE 21 DE MOURA LTDA; 02.769.811/0001-87;AVENIDA DUQUE DE CAXIAS;21-30;;JARDIM HIGIENOPOLIS;17044-140;ETANOL;19/10/2022;3,39;;R$ / litro;RAIZEN
SE;SP;BAURU;AUTO POSTO DUQUE 21 DE MOURA LTDA; 02.769.811/0001-87;AVENIDA DUQUE DE CAXIAS;21-30;;JARDIM HIGIENOPOLIS;17044-140;GASOLINA ADITIVADA;19/10/2022;5,09;;R$ / litro;RAIZEN
SE;SP;BAURU;POSTO FRANCESCHETTI LTDA; 01.562.238/0001-73;AVENIDA OESTE;S/N;QUADRA 17;PARQUE VISTA ALEGRE;17020-690;GASOLINA;19/10/2022;4,69;;R$ / litro;IPIRANGA
SE;SP;BAURU;POSTO FRANCESCHETTI LTDA; 01.562.238/0001-73;AVENIDA OESTE;S/N;QUADRA 17;PARQUE VISTA ALEGRE;17020-690;ETANOL;19/10/2022;3,29;;R$ / litro;IPIRANGA
SE;SP;BAURU;POSTO FRANCESCHETTI LTDA; 01.562.238/0001-73;AVENIDA OESTE;S/N;QUADRA 17;PARQUE VISTA ALEGRE;17020-690;GASOLINA ADITIVADA;19/10/2022;4,85;;R$ / litro;IPIRANGA
SE;SP;BAURU;POSTO NOSSA SENHORA DE FATIMA BAURU LTDA; 00.021.475/0001-64;RUA BERNARDINO DE CAMPOS;28307;;VILA FALCAO;17050-040;GASOLINA;19/10/2022;4,49;;R$ / litro;BRANCA
SE;SP;BAURU;POSTO NOSSA SENHORA DE FATIMA BAURU LTDA; 00.021.475/0001-64;RUA BERNARDINO DE CAMPOS;28307;;VILA FALCAO;17050-040;ETANOL;19/10/2022;3,29;;R$ / litro;BRANCA
SE;SP;BAURU;POSTO JARDIM AMERICA DE BAURU LTDA; 00.002.953/0001-99;AVENIDA NOSSA SENHORA DE FATIMA;6 105;;VILA AVIACAO;17053-460;GASOLINA;19/10/2022;4,89;;R$ / litro;IPIRANGA
SE;SP;BAURU;POSTO JARDIM AMERICA DE BAURU LTDA; 00.002.953/0001-99;AVENIDA NOSSA SENHORA DE FATIMA;6 105;;VILA AVIACAO;17053-460;ETANOL;19/10/2022;3,49;;R$ / litro;IPIRANGA
SE;SP;BAURU;POSTO JARDIM AMERICA DE BAURU LTDA; 00.002.953/0001-99;AVENIDA NOSSA SENHORA DE FATIMA;6 105;;VILA AVIACAO;17053-460;GASOLINA ADITIVADA;19/10/2022;4,99;;R$ / litro;IPIRANGA
SE;SP;BAURU;POSTO ICCAR LTDA; 02.280.133/0032-90;AVENIDA DUQUE DE CAXIAS;23-39;;VILA CARDIA;17044-140;GASOLINA;19/10/2022;4,22;;R$ / litro;BRANCA
SE;SP;BAURU;POSTO ICCAR LTDA; 02.280.133/0032-90;AVENIDA DUQUE DE CAXIAS;23-39;;VILA CARDIA;17044-140;ETANOL;19/10/2022;3,24;;R$ / litro;BRANCA
SE;SP;CACAPAVA;AUTO POSTO ALEGRIA DO VALE LTDA - ME; 09.197.216/0001-63;RUA PROFESSOR ALCIDES MARTINS;146;;VILA SAO JOAO;12281-330;GASOLINA;19/10/2022;4,57;;R$ / litro;BRANCA
SE;SP;CACAPAVA;AUTO POSTO ALEGRIA DO VALE LTDA - ME; 09.197.216/0001-63;RUA PROFESSOR ALCIDES MARTINS;146;;VILA SAO JOAO;12281-330;ETANOL;19/10/2022;3,47;;R$ / litro;BRANCA
SE;SP;CACAPAVA;AUTO POSTO ALEGRIA DO VALE LTDA - ME; 09.197.216/0001-63;RUA PROFESSOR ALCIDES MARTINS;146;;VILA SAO JOAO;12281-330;GASOLINA ADITIVADA;19/10/2022;4,57;;R$ / litro;BRANCA
SE;SP;CACAPAVA;CARREFOUR COMERCIO E INDUSTRIA LTDA; 45.543.915/0355-62;AVENIDA BRASIL;401;SETOR I;CENTRO;12287-020;GASOLINA;19/10/2022;4,64;;R$ / litro;BRANCA
SE;SP;CACAPAVA;CARREFOUR COMERCIO E INDUSTRIA LTDA; 45.543.915/0355-62;AVENIDA BRASIL;401;SETOR I;CENTRO;12287-020;GASOLINA ADITIVADA;19/10/2022;4,84;;R$ / litro;BRANCA
SE;SP;CACAPAVA;CARREFOUR COMERCIO E INDUSTRIA LTDA; 45.543.915/0355-62;AVENIDA BRASIL;401;SETOR I;CENTRO;12287-020;ETANOL;19/10/2022;3,39;;R$ / litro;BRANCA
SE;SP;CACAPAVA;AUTO POSTO AVENIDA DE CAÇAPAVA LTDA; 53.854.121/0001-67;AVENIDA CORONEL MANOEL INOCENCIO;834;;CENTRO;12280-000;GASOLINA;19/10/2022;4,39;;R$ / litro;IPIRANGA
SE;SP;CACAPAVA;AUTO POSTO AVENIDA DE CAÇAPAVA LTDA; 53.854.121/0001-67;AVENIDA CORONEL MANOEL INOCENCIO;834;;CENTRO;12280-000;ETANOL;19/10/2022;3,25;;R$ / litro;IPIRANGA
SE;SP;VOTUPORANGA;AUTO POSTO SERTANEJO DE VOTUPORANGA LTDA; 03.604.561/0001-98;RODOVIA EUCLIDES DA CUNHA;S/N;KM    507;ZONA RURAL;15500-001;GASOLINA;19/10/2022;4,79;;R$ / litro;VIBRA ENERGIA
SE;SP;VOTUPORANGA;AUTO POSTO SERTANEJO DE VOTUPORANGA LTDA; 03.604.561/0001-98;RODOVIA EUCLIDES DA CUNHA;S/N;KM    507;ZONA RURAL;15500-001;ETANOL;19/10/2022;3,39;;R$ / litro;VIBRA ENERGIA
SE;SP;VOTUPORANGA;AUTO POSTO SERTANEJO DE VOTUPORANGA LTDA; 03.604.561/0001-98;RODOVIA EUCLIDES DA CUNHA;S/N;KM    507;ZONA RURAL;15500-001;GASOLINA ADITIVADA;19/10/2022;4,89;;R$ / litro;VIBRA ENERGIA
SE;SP;HORTOLANDIA;COMERCIAL HEMAVI LTDA; 02.500.060/0001-07;AVENIDA JOSE AUGUSTO DE ARAUJO;76;;VILA REAL SANTISTA;13183-495;GASOLINA;19/10/2022;4,79;;R$ / litro;BRANCA
SE;SP;HORTOLANDIA;COMERCIAL HEMAVI LTDA; 02.500.060/0001-07;AVENIDA JOSE AUGUSTO DE ARAUJO;76;;VILA REAL SANTISTA;13183-495;ETANOL;19/10/2022;3,49;;R$ / litro;BRANCA
SE;SP;HORTOLANDIA;AUTO POSTO BRASIL HORTOLANDIA LTDA; 07.856.709/0001-32;RUA MANOEL BANDEIRA;876;;JARDIM AMANDA;13188-181;GASOLINA;19/10/2022;4,69;;R$ / litro;ALESAT
SE;SP;HORTOLANDIA;AUTO POSTO BRASIL HORTOLANDIA LTDA; 07.856.709/0001-32;RUA MANOEL BANDEIRA;876;;JARDIM AMANDA;13188-181;ETANOL;19/10/2022;3,59;;R$ / litro;ALESAT
SE;SP;HORTOLANDIA;AUTO POSTO BRASIL HORTOLANDIA LTDA; 07.856.709/0001-32;RUA MANOEL BANDEIRA;876;;JARDIM AMANDA;13188-181;GASOLINA ADITIVADA;19/10/2022;4,89;;R$ / litro;ALESAT
SE;SP;HORTOLANDIA;CENTRO COMERCIAL DE COMBUSTIVEIS HORTOLANDIA LTDA; 05.621.147/0001-12;AVENIDA ANHANGUERA;150;;VILA REAL;13187-000;GASOLINA;19/10/2022;4,42;;R$ / litro;BRANCA
SE;SP;HORTOLANDIA;CENTRO COMERCIAL DE COMBUSTIVEIS HORTOLANDIA LTDA; 05.621.147/0001-12;AVENIDA ANHANGUERA;150;;VILA REAL;13187-000;ETANOL;19/10/2022;3,32;;R$ / litro;BRANCA
SE;SP;HORTOLANDIA;CENTRO COMERCIAL DE COMBUSTIVEIS HORTOLANDIA LTDA; 05.621.147/0001-12;AVENIDA ANHANGUERA;150;;VILA REAL;13187-000;GASOLINA ADITIVADA;19/10/2022;5,27;;R$ / litro;BRANCA
SE;SP;HORTOLANDIA;AUTO POSTO AMERICA DE HORTOLANDIA LTDA; 07.382.585/0001-09;AVENIDA SAO FRANCISCO DE ASSIS;342;;VILA REAL;13185-115;GASOLINA;19/10/2022;4,42;;R$ / litro;BRANCA
SE;SP;HORTOLANDIA;AUTO POSTO AMERICA DE HORTOLANDIA LTDA; 07.382.585/0001-09;AVENIDA SAO FRANCISCO DE ASSIS;342;;VILA REAL;13185-115;ETANOL;19/10/2022;3,32;;R$ / litro;BRANCA
SE;SP;HORTOLANDIA;AUTO POSTO CHACARAS DO COELHO LTDA; 02.848.260/0001-47;AVENIDA JOAO COELHO;32;;CHAC. FAZ. DO COELHO;13185-400;GASOLINA;19/10/2022;4,69;;R$ / litro;RAIZEN
SE;SP;HORTOLANDIA;AUTO POSTO CHACARAS DO COELHO LTDA; 02.848.260/0001-47;AVENIDA JOAO COELHO;32;;CHAC. FAZ. DO COELHO;13185-400;ETANOL;19/10/2022;3,59;;R$ / litro;RAIZEN
SE;SP;HORTOLANDIA;AUTO POSTO CHACARAS DO COELHO LTDA; 02.848.260/0001-47;AVENIDA JOAO COELHO;32;;CHAC. FAZ. DO COELHO;13185-400;GASOLINA ADITIVADA;19/10/2022;4,79;;R$ / litro;RAIZEN
SE;SP;HORTOLANDIA;COMERCIAL APOLLO LTDA; 64.057.847/0001-95;RUA DOS ESTUDANTES;41;;JARDIM SANTA RITA;13186-220;GASOLINA ADITIVADA;19/10/2022;4,85;;R$ / litro;VIBRA ENERGIA
SE;SP;HORTOLANDIA;COMERCIAL APOLLO LTDA; 64.057.847/0001-95;RUA DOS ESTUDANTES;41;;JARDIM SANTA RITA;13186-220;ETANOL;19/10/2022;3,59;;R$ / litro;VIBRA ENERGIA
SE;SP;HORTOLANDIA;COMERCIAL APOLLO LTDA; 64.057.847/0001-95;RUA DOS ESTUDANTES;41;;JARDIM SANTA RITA;13186-220;GASOLINA;19/10/2022;4,69;;R$ / litro;VIBRA ENERGIA
SE;SP;HORTOLANDIA;CENTRO AUTOMOTIVO E ALIMENTICIO COMPANHEIRO LTDA; 03.851.298/0001-31;AVENIDA SANTANA;1409;;JARDIM AMANDA;13184-210;GASOLINA;19/10/2022;4,69;;R$ / litro;RAIZEN
SE;SP;HORTOLANDIA;CENTRO AUTOMOTIVO E ALIMENTICIO COMPANHEIRO LTDA; 03.851.298/0001-31;AVENIDA SANTANA;1409;;JARDIM AMANDA;13184-210;ETANOL;19/10/2022;3,59;;R$ / litro;RAIZEN
SE;SP;HORTOLANDIA;CENTRO AUTOMOTIVO E ALIMENTICIO COMPANHEIRO LTDA; 03.851.298/0001-31;AVENIDA SANTANA;1409;;JARDIM AMANDA;13184-210;GASOLINA ADITIVADA;19/10/2022;4,89;;R$ / litro;RAIZEN
SE;SP;HORTOLANDIA;JONELLUS AUTO POSTO LTDA.; 02.129.098/0001-07;RUA ANTONIO FERNANDES LEITE;756;;NUCLEO SANTA IZABEL;13185-230;GASOLINA;19/10/2022;4,69;;R$ / litro;IPIRANGA
SE;SP;HORTOLANDIA;JONELLUS AUTO POSTO LTDA.; 02.129.098/0001-07;RUA ANTONIO FERNANDES LEITE;756;;NUCLEO SANTA IZABEL;13185-230;ETANOL;19/10/2022;3,59;;R$ / litro;IPIRANGA
SE;SP;HORTOLANDIA;JONELLUS AUTO POSTO LTDA.; 02.129.098/0001-07;RUA ANTONIO FERNANDES LEITE;756;;NUCLEO SANTA IZABEL;13185-230;GASOLINA ADITIVADA;19/10/2022;4,79;;R$ / litro;IPIRANGA
SE;SP;MARILIA;COMERCIO DERIVADOS DE PETROLEO LAR DE MENINAS LTDA; 02.804.090/0001-07;AVENIDA JOAO RAMALHO;555;;PARQUE SAO JORGE;17520-240;GASOLINA;19/10/2022;4,99;;R$ / litro;RAIZEN
SE;SP;MARILIA;COMERCIO DERIVADOS DE PETROLEO LAR DE MENINAS LTDA; 02.804.090/0001-07;AVENIDA JOAO RAMALHO;555;;PARQUE SAO JORGE;17520-240;ETANOL;19/10/2022;3,29;;R$ / litro;RAIZEN
SE;SP;MARILIA;ESKINAO III AUTO POSTO DE SERVICOS LTDA; 03.529.999/0001-59;AVENIDA SAMPAIO VIDAL;2491;A;JARDIM CONTINENTAL;17524-061;GASOLINA;19/10/2022;4,47;;R$ / litro;BRANCA
SE;SP;MARILIA;ESKINAO III AUTO POSTO DE SERVICOS LTDA; 03.529.999/0001-59;AVENIDA SAMPAIO VIDAL;2491;A;JARDIM CONTINENTAL;17524-061;ETANOL;19/10/2022;3,27;;R$ / litro;BRANCA
SE;SP;MARILIA;AMIGAO AUTO POSTO MARILIA LTDA; 02.175.436/0001-47;AVENIDA JOAO RAMALHO;2740;;NOVA MARILIA;17522-363;GASOLINA;19/10/2022;4,79;;R$ / litro;ALESAT
SE;SP;MARILIA;AMIGAO AUTO POSTO MARILIA LTDA; 02.175.436/0001-47;AVENIDA JOAO RAMALHO;2740;;NOVA MARILIA;17522-363;ETANOL;19/10/2022;3,39;;R$ / litro;ALESAT
SE;SP;MARILIA;AMIGAO AUTO POSTO MARILIA LTDA; 02.175.436/0001-47;AVENIDA JOAO RAMALHO;2740;;NOVA MARILIA;17522-363;GASOLINA ADITIVADA;19/10/2022;4,79;;R$ / litro;ALESAT
SE;SP;MOGI MIRIM;AUTO POSTO RVM MAX LTDA; 07.822.477/0001-00;RODOVIA SP 340  , KM  159,9;S/N;;MARIA BEATRIZ;13803-070;GASOLINA;19/10/2022;4,99;;R$ / litro;BRANCA
SE;SP;MOGI MIRIM;AUTO POSTO RVM MAX LTDA; 07.822.477/0001-00;RODOVIA SP 340  , KM  159,9;S/N;;MARIA BEATRIZ;13803-070;ETANOL;19/10/2022;3,69;;R$ / litro;BRANCA
SE;SP;MOGI MIRIM;AUTO POSTO RVM MAX LTDA; 07.822.477/0001-00;RODOVIA SP 340  , KM  159,9;S/N;;MARIA BEATRIZ;13803-070;GASOLINA ADITIVADA;19/10/2022;5,09;;R$ / litro;BRANCA
SE;SP;MOGI MIRIM;AUTO POSTO GERLIN LTDA; 08.772.237/0001-00;AVENIDA PEDRO BOTESI;798;;TUCURA;13806-019;GASOLINA;19/10/2022;5,09;;R$ / litro;IPIRANGA
SE;SP;MOGI MIRIM;AUTO POSTO GERLIN LTDA; 08.772.237/0001-00;AVENIDA PEDRO BOTESI;798;;TUCURA;13806-019;ETANOL;19/10/2022;3,69;;R$ / litro;IPIRANGA
SE;SP;MOGI MIRIM;AUTO POSTO MANAH DE MOGI MIRIM LTDA.; 07.590.777/0001-00;AVENIDA PEDRO BOTESI;2600;;TUCURA;13806-635;GASOLINA;19/10/2022;4,99;;R$ / litro;IPIRANGA
SE;SP;MOGI MIRIM;AUTO POSTO MANAH DE MOGI MIRIM LTDA.; 07.590.777/0001-00;AVENIDA PEDRO BOTESI;2600;;TUCURA;13806-635;ETANOL;19/10/2022;3,65;;R$ / litro;IPIRANGA
SE;SP;MOGI MIRIM;AUTO POSTO MANAH DE MOGI MIRIM LTDA.; 07.590.777/0001-00;AVENIDA PEDRO BOTESI;2600;;TUCURA;13806-635;GASOLINA ADITIVADA;19/10/2022;5,19;;R$ / litro;IPIRANGA
SE;SP;MOGI MIRIM;AUTO POSTO BRASIL GAS MOGI LTDA; 07.461.912/0001-00;AVENIDA JUSCELINO KUBITSCHEK;2200;;JARDIM INOCOOP;13800-002;GASOLINA;19/10/2022;4,39;;R$ / litro;BRANCA
SE;SP;MOGI MIRIM;AUTO POSTO BRASIL GAS MOGI LTDA; 07.461.912/0001-00;AVENIDA JUSCELINO KUBITSCHEK;2200;;JARDIM INOCOOP;13800-002;ETANOL;19/10/2022;3,39;;R$ / litro;BRANCA
SE;SP;MOGI MIRIM;AUTO POSTO DO ARY LTDA; 49.626.765/0001-20;RUA PADRE ROQUE;867;;CENTRO;13800-033;GASOLINA;19/10/2022;4,45;;R$ / litro;BRANCA
SE;SP;MOGI MIRIM;AUTO POSTO DO ARY LTDA; 49.626.765/0001-20;RUA PADRE ROQUE;867;;CENTRO;13800-033;GASOLINA ADITIVADA;19/10/2022;4,45;;R$ / litro;BRANCA
SE;SP;MOGI MIRIM;AUTO POSTO DO ARY LTDA; 49.626.765/0001-20;RUA PADRE ROQUE;867;;CENTRO;13800-033;ETANOL;19/10/2022;3,29;;R$ / litro;BRANCA
SE;SP;MOGI MIRIM;SUPER POSTO IRMAOS ZORZETTO LTDA; 48.836.860/0001-96;RODOVIA MOJI MIRIM/AGUAS DA PRATA;S/N;KM 51;SANTA CRUZ;13800-970;GASOLINA;19/10/2022;4,39;;R$ / litro;BRANCA
SE;SP;MOGI MIRIM;SUPER POSTO IRMAOS ZORZETTO LTDA; 48.836.860/0001-96;RODOVIA MOJI MIRIM/AGUAS DA PRATA;S/N;KM 51;SANTA CRUZ;13800-970;ETANOL;19/10/2022;3,39;;R$ / litro;BRANCA
SE;SP;RIBEIRAO PRETO;AUTO POSTO QUINHONE E YAMAKI LTDA; 02.767.693/0001-78;AVENIDA ANTONIO GOMES DA SILVA JUNIOR;870;;PARQUE RESIDENCIAL LAGOINHA;14095-440;GASOLINA;19/10/2022;4,79;;R$ / litro;BRANCA
SE;SP;RIBEIRAO PRETO;AUTO POSTO QUINHONE E YAMAKI LTDA; 02.767.693/0001-78;AVENIDA ANTONIO GOMES DA SILVA JUNIOR;870;;PARQUE RESIDENCIAL LAGOINHA;14095-440;ETANOL;19/10/2022;3,39;;R$ / litro;BRANCA
SE;SP;RIBEIRAO PRETO;AUTO POSTO QUINHONE E YAMAKI LTDA; 02.767.693/0001-78;AVENIDA ANTONIO GOMES DA SILVA JUNIOR;870;;PARQUE RESIDENCIAL LAGOINHA;14095-440;GASOLINA ADITIVADA;19/10/2022;4,79;;R$ / litro;BRANCA
SE;SP;SANTOS;AUTO POSTO FORMULA 3 LTDA; 58.237.538/0001-02;RUA SILVA JARDIM;380;;MACUCO;11015-020;GASOLINA ADITIVADA;19/10/2022;4,69;;R$ / litro;IPIRANGA
SE;SP;SANTOS;AUTO POSTO FORMULA 3 LTDA; 58.237.538/0001-02;RUA SILVA JARDIM;380;;MACUCO;11015-020;ETANOL;19/10/2022;3,39;;R$ / litro;IPIRANGA
SE;SP;SANTOS;AUTO POSTO FORMULA 3 LTDA; 58.237.538/0001-02;RUA SILVA JARDIM;380;;MACUCO;11015-020;GASOLINA;19/10/2022;4,59;;R$ / litro;IPIRANGA
