INSCRICAO;FAIXA_ETARIA;SEXO;ESTADO_CIVIL;COR_RACA;NACIONALIDADE;ESCOLA;ENSINO;MUNICIPIO_ESC;UF_ESC;DEPENDENCIA_ADM_ESC;LOCALIZACAO_ESC;SIT_FUNC_ESC;MUNICIPIO_PROVA;NOTA_CN;NOTA_CH;NOTA_LC;NOTA_MT;LINGUA;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO;NOTA_FINAL
210059669614;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;389.2;572.1;553.2;406.6;Espanhol;160.0;200.0;120.0;120.0;120.0;720.0;528.22
210060503513;26-30 anos;F;2;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;466.2;548.9;491.8;479.5;Inglês;100.0;120.0;120.0;120.0;120.0;580.0;513.28
210058335392;18 anos;F;1;Preta;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;557.9;579.6;559.8;468.6;Espanhol;140.0;180.0;200.0;160.0;180.0;860.0;605.1800000000001
210059835833;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;406.9;413.0;444.0;349.4;Espanhol;100.0;160.0;140.0;180.0;140.0;720.0;466.66
210059835854;26-30 anos;M;0;Não declarado;Brasileiro(a);Não respondeu;;;;;;;Macapá;560.5;662.7;563.4;679.6;Espanhol;120.0;120.0;120.0;100.0;80.0;540.0;601.24
210061125250;23 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;424.7;358.9;414.4;420.0;Espanhol;120.0;120.0;120.0;120.0;120.0;600.0;443.6
210060749665;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;401.1;459.5;402.6;411.7;Espanhol;160.0;200.0;160.0;160.0;160.0;840.0;502.98
210060739803;22 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;627.3;709.8;621.1;812.7;Inglês;160.0;200.0;160.0;200.0;200.0;920.0;738.18
210059785969;41-45 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;533.1;505.6;478.6;356.6;Inglês;120.0;120.0;100.0;100.0;80.0;520.0;478.78000000000003
210058816851;36-40 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;583.8;579.3;555.0;608.6;Espanhol;120.0;120.0;120.0;120.0;40.0;520.0;569.3399999999999
210059511776;36-40 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;569.2;566.8;521.4;333.9;Inglês;120.0;120.0;120.0;120.0;140.0;620.0;522.26
210059772837;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;391.8;432.5;552.7;400.4;Espanhol;100.0;180.0;140.0;180.0;160.0;760.0;507.48
210059498711;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;547.9;586.4;571.3;599.0;Inglês;160.0;180.0;200.0;180.0;160.0;880.0;636.92
210061063378;18 anos;F;1;Preta;Brasileiro(a);Pública;Regular;;;;;;Laranjal do Jari;379.2;436.3;427.3;384.5;Espanhol;120.0;120.0;100.0;140.0;100.0;580.0;441.46000000000004
210060396460;18 anos;M;1;Branca;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;456.3;361.6;423.0;593.2;Inglês;140.0;160.0;120.0;160.0;200.0;780.0;522.82
210060526752;22 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;622.4;672.4;588.0;603.4;Inglês;120.0;120.0;120.0;120.0;100.0;580.0;613.24
210060394586;36-40 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;516.0;636.6;604.5;707.0;Espanhol;120.0;180.0;140.0;140.0;160.0;740.0;640.8199999999999
210058956794;19 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;383.0;418.2;415.5;389.9;Inglês;60.0;120.0;100.0;80.0;0.0;360.0;393.32
210058823496;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;520.8;428.1;509.4;442.4;Espanhol;120.0;180.0;120.0;160.0;120.0;700.0;520.14
210061063462;26-30 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;514.6;465.8;475.4;390.0;Inglês;140.0;40.0;40.0;120.0;40.0;380.0;445.16
210059458503;20 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;484.3;548.9;538.6;431.1;Inglês;120.0;180.0;140.0;160.0;180.0;780.0;556.58
210060561646;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;425.8;497.3;545.6;511.3;Espanhol;120.0;160.0;120.0;120.0;80.0;600.0;516.0
210059177613;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;439.9;561.3;525.8;542.5;Espanhol;160.0;180.0;200.0;200.0;200.0;940.0;601.9
210061193077;18 anos;M;1;Branca;Brasileiro(a);Pública;Regular;;;;;;Santana;619.5;613.7;612.8;762.6;Inglês;160.0;160.0;160.0;180.0;160.0;820.0;685.72
210058536001;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Laranjal do Jari;440.4;448.0;520.0;407.6;Espanhol;100.0;120.0;80.0;80.0;60.0;440.0;451.2
210060397046;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;386.4;298.4;518.6;503.1;Espanhol;120.0;100.0;120.0;120.0;80.0;540.0;449.3
210059011142;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;460.4;538.9;523.0;361.6;Espanhol;140.0;160.0;160.0;140.0;120.0;720.0;520.78
210059046442;22 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Amapá;410.8;504.0;497.2;341.0;Espanhol;140.0;120.0;140.0;140.0;100.0;640.0;478.6
210058505388;22 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;668.6;602.3;553.5;792.1;Espanhol;160.0;200.0;200.0;200.0;200.0;960.0;715.3
210058061623;24 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;534.6;525.9;488.7;541.5;Espanhol;100.0;120.0;100.0;120.0;120.0;560.0;530.14
210059033516;20 anos;F;1;Não declarado;Brasileiro(a);Não respondeu;;;;;;;Macapá;488.3;546.8;501.3;425.8;Espanhol;120.0;200.0;120.0;120.0;120.0;680.0;528.4399999999999
210059020560;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;653.9;617.3;618.8;825.6;Inglês;160.0;200.0;180.0;200.0;200.0;940.0;731.12
210060035284;20 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;584.5;587.9;590.0;461.2;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;556.72
210058050500;19 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;457.1;505.2;423.5;425.7;Espanhol;140.0;180.0;120.0;140.0;120.0;700.0;502.3
210058830833;19 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Porto Grande;516.4;526.3;541.4;458.4;Espanhol;180.0;200.0;200.0;200.0;200.0;980.0;604.5
210060760859;23 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Santana;424.1;507.4;474.8;372.1;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;467.68
210059918374;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;567.2;576.2;620.8;727.1;Inglês;160.0;140.0;120.0;160.0;180.0;760.0;650.26
210058544018;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;448.6;336.2;498.9;413.1;Inglês;120.0;200.0;120.0;120.0;100.0;660.0;471.35999999999996
210060368187;25 anos;F;1;Parda;Brasileiro(a);Pública;;Macapá;AP;Estadual;Urbana;Ativa;Macapá;523.2;601.3;543.4;381.4;Espanhol;120.0;140.0;120.0;120.0;100.0;600.0;529.86
210059375089;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;365.2;441.4;464.4;443.4;Inglês;140.0;180.0;160.0;200.0;160.0;840.0;510.88
210058073448;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;451.4;450.7;537.4;339.0;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;467.7
210060063299;46-50 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;445.9;526.7;475.5;445.0;Espanhol;100.0;140.0;100.0;100.0;40.0;480.0;474.62
210058073435;24 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Santana;359.2;396.9;331.3;372.8;Espanhol;80.0;100.0;100.0;80.0;20.0;380.0;368.03999999999996
210058524424;21 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;438.4;543.7;481.2;421.2;Espanhol;120.0;120.0;100.0;100.0;40.0;480.0;472.9
210059388208;20 anos;F;1;Amarela;Brasileiro(a);Não respondeu;;;;;;;Laranjal do Jari;441.0;415.4;314.5;400.2;Espanhol;80.0;100.0;80.0;100.0;60.0;420.0;398.22
210060431718;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;512.7;484.7;537.2;504.9;Espanhol;140.0;200.0;160.0;180.0;200.0;880.0;583.9
210059946481;36-40 anos;F;2;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;598.9;600.7;534.6;566.5;Espanhol;160.0;140.0;140.0;180.0;180.0;800.0;620.14
210058568588;18 anos;F;1;Parda;Naturalizado(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;489.7;534.4;538.2;477.7;Inglês;140.0;180.0;140.0;160.0;160.0;780.0;564.0
210061223882;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;507.0;591.8;594.9;735.5;Espanhol;140.0;200.0;140.0;180.0;200.0;860.0;657.8399999999999
210059946489;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;483.2;554.3;447.4;371.2;Espanhol;160.0;200.0;160.0;140.0;140.0;800.0;531.22
210060431727;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;503.2;547.9;570.3;466.8;Espanhol;180.0;200.0;160.0;180.0;180.0;900.0;597.64
210061337842;19 anos;F;1;Parda;Naturalizado(a);Não respondeu;;;;;;;Macapá;452.0;509.9;559.5;549.4;Inglês;100.0;160.0;140.0;140.0;100.0;640.0;542.1600000000001
210058553291;20 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;505.9;568.5;471.6;432.3;Espanhol;120.0;80.0;80.0;60.0;0.0;340.0;463.66
210059843602;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;431.1;452.0;458.1;513.4;Espanhol;160.0;140.0;120.0;160.0;80.0;660.0;502.91999999999996
210061451493;20 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;427.5;614.3;617.2;497.4;Inglês;120.0;120.0;140.0;180.0;160.0;720.0;575.28
210059933418;20 anos;M;1;Branca;Naturalizado(a);Não respondeu;;;;;;;Macapá;398.9;464.4;430.4;394.8;Espanhol;160.0;200.0;200.0;200.0;200.0;960.0;529.7
210059561993;22 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;416.9;433.9;429.2;392.6;Espanhol;140.0;200.0;180.0;200.0;200.0;920.0;518.52
210059218910;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;516.9;602.3;588.7;619.3;Inglês;120.0;120.0;120.0;120.0;120.0;600.0;585.4399999999999
210058107626;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;437.3;574.2;537.8;512.0;Inglês;160.0;200.0;200.0;200.0;200.0;960.0;604.26
210058107581;17 anos;F;0;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;469.3;326.3;487.6;559.6;Inglês;120.0;180.0;160.0;160.0;120.0;740.0;516.5600000000001
210059416303;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;438.4;449.5;528.1;622.4;Inglês;160.0;200.0;140.0;160.0;120.0;780.0;563.6800000000001
210061349026;36-40 anos;M;2;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;532.3;671.5;592.3;697.8;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;610.78
210058581248;19 anos;F;1;Preta;Brasileiro(a);Pública;Regular;Macapá;AP;Federal;Urbana;Ativa;Macapá;536.9;552.9;542.4;585.9;Inglês;140.0;180.0;120.0;140.0;100.0;680.0;579.62
210059987683;31-35 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Oiapoque;598.7;635.0;528.1;623.8;Espanhol;160.0;200.0;160.0;140.0;200.0;860.0;649.1200000000001
210059974573;17 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;472.9;547.4;624.7;366.2;Inglês;160.0;180.0;180.0;180.0;140.0;840.0;570.24
210060441095;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;503.8;614.6;570.0;445.4;Inglês;160.0;160.0;140.0;160.0;200.0;820.0;590.76
210058575252;26-30 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;553.9;501.5;489.5;430.6;Inglês;80.0;80.0;80.0;100.0;20.0;360.0;467.1
210060381122;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;334.7;429.8;371.6;333.3;Espanhol;80.0;40.0;60.0;60.0;40.0;280.0;349.88
210060022404;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;487.2;595.4;560.6;594.9;Inglês;160.0;140.0;160.0;160.0;200.0;820.0;611.62
210058789646;20 anos;F;0;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;437.4;480.5;469.8;402.3;Inglês;120.0;180.0;120.0;120.0;100.0;640.0;486.0
210058782375;20 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;397.6;517.7;425.6;355.6;Inglês;80.0;100.0;80.0;120.0;100.0;480.0;435.3
210059376064;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;422.0;504.2;460.6;361.0;Espanhol;100.0;100.0;100.0;100.0;20.0;420.0;433.56000000000006
210058414568;20 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;474.3;534.0;559.9;568.2;Espanhol;120.0;180.0;140.0;140.0;100.0;680.0;563.28
210058118767;36-40 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;377.0;441.3;453.3;469.0;Espanhol;120.0;120.0;120.0;100.0;80.0;540.0;456.12
210059429417;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;;;;;;Santana;442.0;453.6;503.2;396.5;Espanhol;120.0;120.0;120.0;120.0;160.0;640.0;487.06000000000006
210059569128;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;503.2;593.1;579.8;421.9;Espanhol;120.0;180.0;120.0;160.0;160.0;740.0;567.6
210058782335;22 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;478.3;451.3;485.2;469.4;Inglês;120.0;120.0;80.0;80.0;0.0;400.0;456.84
210059628847;26-30 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;485.3;517.2;496.7;397.5;Inglês;100.0;120.0;80.0;100.0;40.0;440.0;467.34
210059275306;22 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;411.7;559.9;547.4;458.1;Espanhol;120.0;120.0;120.0;120.0;120.0;600.0;515.42
210061420631;17 anos;F;1;Branca;Brasileiro(a);Pública;Regular;;;;;;Macapá;433.1;519.0;444.5;355.6;Espanhol;100.0;160.0;120.0;120.0;80.0;580.0;466.43999999999994
210059628802;20 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;445.7;518.7;544.4;511.4;Espanhol;120.0;120.0;120.0;140.0;80.0;580.0;520.0400000000001
210059391126;24 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;497.7;547.7;552.8;531.7;Espanhol;140.0;120.0;120.0;120.0;120.0;620.0;549.98
210060699104;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;518.5;368.4;392.0;349.1;Inglês;120.0;120.0;80.0;80.0;60.0;460.0;417.6
210058581285;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;506.3;551.0;534.5;569.6;Espanhol;120.0;120.0;100.0;100.0;80.0;520.0;536.28
210059925832;17 anos;M;1;Branca;Brasileiro(a);Pública;Regular;Santana;AP;Estadual;Urbana;Ativa;Santana;484.9;483.8;528.0;621.5;Inglês;100.0;120.0;80.0;80.0;100.0;480.0;519.64
210058432128;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;536.0;528.7;553.3;535.4;Espanhol;140.0;200.0;200.0;180.0;200.0;920.0;614.6800000000001
210058608675;18 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;422.1;578.7;563.2;558.3;Espanhol;120.0;200.0;120.0;160.0;180.0;780.0;580.46
210061296866;19 anos;F;0;Preta;Brasileiro(a);Pública;;Macapá;AP;Estadual;Urbana;Ativa;Macapá;416.4;464.6;472.5;387.7;Inglês;120.0;120.0;120.0;120.0;40.0;520.0;452.23999999999995
210059669706;19 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Santana;508.9;594.8;552.5;572.0;Espanhol;160.0;200.0;140.0;180.0;200.0;880.0;621.64
210059301549;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;440.0;456.7;431.0;410.0;Espanhol;80.0;100.0;80.0;120.0;60.0;440.0;435.53999999999996
210061285700;31-35 anos;M;2;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;525.3;651.2;567.8;658.3;Espanhol;160.0;200.0;160.0;160.0;200.0;880.0;656.52
210060492962;17 anos;F;1;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;439.6;498.4;484.3;458.8;Inglês;160.0;200.0;180.0;180.0;180.0;900.0;556.22
210061275846;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Santana;396.9;499.8;467.4;453.6;Inglês;160.0;160.0;160.0;180.0;120.0;780.0;519.54
210060718898;24 anos;F;1;Não declarado;Brasileiro(a);Não respondeu;;;;;;;Macapá;525.7;582.3;610.3;512.1;Espanhol;160.0;200.0;140.0;160.0;160.0;820.0;610.08
210058992792;20 anos;M;0;Branca;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;494.7;492.5;492.4;380.3;Inglês;120.0;180.0;120.0;160.0;120.0;700.0;511.9799999999999
210060076380;36-40 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;540.3;532.7;544.8;582.0;Espanhol;120.0;100.0;120.0;120.0;60.0;520.0;543.96
210059511818;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Porto Grande;AP;Federal;Urbana;Ativa;Porto Grande;452.1;571.0;549.2;407.2;Espanhol;160.0;200.0;160.0;180.0;140.0;840.0;563.9
210060708985;41-45 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;490.8;500.9;470.5;420.2;Espanhol;120.0;120.0;140.0;120.0;60.0;560.0;488.48
210059485666;22 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Santana;616.1;644.6;603.0;727.5;Inglês;160.0;200.0;180.0;200.0;180.0;920.0;702.24
210059996337;17 anos;F;1;Parda;Brasileiro(a);Privada;Regular;Macapá;AP;Privada;Urbana;Ativa;Macapá;528.2;575.9;585.5;674.1;Espanhol;160.0;200.0;140.0;160.0;160.0;820.0;636.74
210058345377;31-35 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;475.8;478.6;524.7;374.7;Espanhol;120.0;120.0;100.0;120.0;0.0;460.0;462.76000000000005
210059787962;26-30 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;441.1;654.0;574.9;407.6;Espanhol;120.0;120.0;140.0;120.0;120.0;620.0;539.52
210060146900;18 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;380.5;348.8;413.6;358.2;Inglês;80.0;140.0;80.0;80.0;40.0;420.0;384.22
210060503579;18 anos;F;1;Branca;Brasileiro(a);Pública;Regular;;;;;;Macapá;480.3;551.7;493.3;408.5;Espanhol;160.0;180.0;160.0;180.0;200.0;880.0;562.76
210058486366;26-30 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;588.5;653.4;591.5;634.9;Inglês;160.0;200.0;200.0;200.0;180.0;940.0;681.6600000000001
210060226617;17 anos;F;1;Parda;Brasileiro(a);Privada;Regular;;;;;;Laranjal do Jari;415.8;438.9;409.6;418.4;Espanhol;100.0;160.0;100.0;120.0;100.0;580.0;452.5400000000001
210059926150;21 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Santana;324.6;372.0;439.3;392.0;Espanhol;40.0;60.0;20.0;40.0;0.0;160.0;337.58000000000004
210060213989;17 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;531.1;536.9;507.6;584.0;Inglês;100.0;200.0;140.0;160.0;180.0;780.0;587.92
210059772939;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;500.0;420.9;497.2;450.7;Espanhol;120.0;120.0;120.0;120.0;140.0;620.0;497.76000000000005
210060131901;18 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;491.1;455.4;475.8;371.2;Espanhol;120.0;120.0;120.0;120.0;100.0;580.0;474.7
210059539925;22 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;495.9;465.2;507.1;462.5;Inglês;160.0;200.0;160.0;160.0;140.0;820.0;550.14
210058640056;18 anos;F;1;Não declarado;Brasileiro(a);Pública;Regular;;;;;;Macapá;433.1;500.1;536.9;400.1;Inglês;140.0;200.0;140.0;120.0;140.0;740.0;522.04
210059938837;19 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Mazagão;395.7;422.9;413.0;427.6;Inglês;120.0;40.0;60.0;120.0;60.0;400.0;411.84
210059024311;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;489.5;482.5;618.4;647.3;Inglês;140.0;180.0;180.0;140.0;160.0;800.0;607.54
210058983064;18 anos;M;1;Preta;Brasileiro(a);Pública;Regular;;;;;;Macapá;532.5;562.3;497.3;573.0;Inglês;120.0;120.0;120.0;140.0;100.0;600.0;553.02
210061152480;19 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;499.3;463.1;480.7;333.5;Espanhol;100.0;180.0;80.0;60.0;0.0;420.0;439.32000000000005
210060396527;19 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Porto Grande;AP;Estadual;Urbana;Ativa;Porto Grande;420.5;382.3;460.0;374.1;Inglês;120.0;200.0;120.0;120.0;120.0;680.0;463.38
210058956900;19 anos;M;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;536.7;570.4;392.4;608.0;Espanhol;160.0;200.0;180.0;180.0;180.0;900.0;601.5
210060394640;20 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Porto Grande;557.3;597.4;563.5;683.6;Inglês;160.0;200.0;200.0;200.0;200.0;960.0;672.3599999999999
210061370130;20 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;433.2;490.8;468.0;364.1;Inglês;100.0;120.0;80.0;120.0;80.0;500.0;451.21999999999997
210059938803;26-30 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;405.3;438.4;472.9;450.5;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;465.41999999999996
210060131638;36-40 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;521.4;398.4;505.4;515.8;Espanhol;100.0;140.0;120.0;120.0;0.0;480.0;484.2
210059473594;19 anos;M;1;Parda;Brasileiro(a);Privada;Regular;Almeirim;PA;Privada;Urbana;Ativa;Laranjal do Jari;418.1;585.2;587.0;452.9;Espanhol;80.0;80.0;60.0;60.0;80.0;360.0;480.64000000000004
210059787994;21 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;471.1;520.7;514.6;380.1;Espanhol;120.0;160.0;100.0;120.0;120.0;620.0;501.3
210060561671;20 anos;M;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;377.3;448.5;471.0;390.1;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;449.38
210059938905;18 anos;M;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;474.8;444.7;489.9;414.1;Espanhol;120.0;120.0;120.0;120.0;140.0;620.0;488.7
210059177683;20 anos;F;1;Amarela;Brasileiro(a);Não respondeu;;;;;;;Macapá;446.7;452.9;484.0;359.6;Espanhol;120.0;120.0;120.0;120.0;140.0;620.0;472.64
210059177662;19 anos;F;3;Parda;Brasileiro(a);Não respondeu;;;;;;;Santana;453.2;433.3;408.8;408.0;Inglês;120.0;120.0;80.0;120.0;40.0;480.0;436.66
210059892197;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;Macapá;AP;Estadual;Urbana;Ativa;Macapá;354.9;391.3;393.0;418.9;Espanhol;40.0;120.0;80.0;80.0;60.0;380.0;387.62
210059527875;25 anos;F;1;Preta;Brasileiro(a);Não respondeu;;;;;;;Macapá;456.6;489.0;459.3;513.8;Inglês;120.0;120.0;100.0;100.0;60.0;500.0;483.73999999999995
210060131672;17 anos;M;0;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;528.2;539.0;482.6;444.9;Espanhol;140.0;200.0;160.0;160.0;180.0;840.0;566.94
210059375145;17 anos;M;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Macapá;524.5;592.4;572.2;547.2;Espanhol;160.0;200.0;160.0;160.0;160.0;840.0;615.26
210060791842;19 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;439.6;402.3;419.3;384.0;Espanhol;120.0;120.0;120.0;120.0;80.0;560.0;441.03999999999996
210061004020;18 anos;F;1;Parda;Brasileiro(a);Pública;Regular;;;;;;Amapá;418.4;416.3;326.1;394.6;Espanhol;140.0;160.0;120.0;140.0;140.0;700.0;451.08000000000004
210059360111;18 anos;F;1;Branca;Brasileiro(a);Não respondeu;;;;;;;Macapá;398.5;430.4;390.7;396.5;Inglês;140.0;200.0;140.0;160.0;160.0;800.0;483.21999999999997
210059568062;19 anos;F;1;Parda;Brasileiro(a);Não respondeu;;;;;;;Macapá;488.7;573.0;558.4;478.3;Espanhol;120.0;140.0;120.0;120.0;80.0;580.0;535.6800000000001
