NU_INSCRICAO,FAIXA_ETARIA,SEXO,ESTADO_CIVIL,COR_RACA,NACIONALIDADE,ST_CONCLUSAO,ANO_CONCLUSAO,TP_ESCOLA,TP_ENSINO,MUNICIPIO_ESC,UF_ESC,DEPENDENCIA_ADM_ESC,LOCALIZACAO_ESC,SIT_FUNC_ESC,MUNICIPIO_PROVA,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,LINGUA,COMP1_REDACAO,COMP2_REDACAO,COMP3_REDACAO,COMP4_REDACAO,COMP5_REDACAO,NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
210051818282,1,M,1,parda,brasileiro,2,0,publica,1.0,Laranjal do Jari,AP,2.0,1.0,1.0,Laranjal do Jari,380.2,412.3,386.6,393.2,ingles,120.0,120.0,120.0,120.0,100.0,580.0,E,E,D,F,4.0,F,A,C,D,A,B,B,B,B,A,B,A,B,C,A,A,E,B,B,B
210051173737,4,F,1,parda,brasileiro,1,2,nao_respondeu,,,,,,,Macapá,518.1,664.2,599.6,646.7,espanhol,120.0,160.0,120.0,120.0,120.0,640.0,G,F,D,D,4.0,O,B,C,D,C,A,B,B,B,B,B,A,B,D,B,B,E,A,B,B
210054040062,12,M,1,parda,brasileiro,1,10,nao_respondeu,,,,,,,Macapá,485.0,551.0,555.8,383.0,espanhol,100.0,120.0,120.0,120.0,100.0,560.0,E,C,D,B,3.0,B,A,B,C,A,A,B,A,A,A,A,A,A,C,A,A,B,A,A,B
210051926597,8,M,1,parda,brasileiro,1,0,nao_respondeu,,,,,,,Macapá,528.5,533.0,441.6,466.1,espanhol,100.0,120.0,100.0,100.0,140.0,560.0,B,D,B,B,7.0,C,A,C,D,A,A,B,A,B,A,A,A,A,B,A,A,E,A,A,B
210052738003,13,M,2,parda,brasileiro,1,0,nao_respondeu,,,,,,,Macapá,398.4,385.3,383.9,476.0,espanhol,120.0,120.0,100.0,120.0,60.0,520.0,C,A,B,B,2.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,B,A,C,A,B,B
210052222273,10,F,2,preta,brasileiro,1,7,nao_respondeu,,,,,,,Macapá,496.8,499.7,508.8,433.4,espanhol,100.0,160.0,120.0,120.0,200.0,700.0,B,A,B,B,2.0,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,B,B
210052267947,7,M,1,branca,brasileiro,1,2,nao_respondeu,,,,,,,Santana,567.3,553.8,347.1,396.6,espanhol,80.0,120.0,120.0,120.0,120.0,560.0,E,E,B,B,3.0,C,A,C,C,B,A,B,A,B,A,A,A,A,B,A,A,B,A,A,B
210052636541,13,M,1,parda,brasileiro,1,15,nao_respondeu,,,,,,,Macapá,480.8,558.8,390.7,474.9,espanhol,160.0,180.0,140.0,180.0,180.0,840.0,D,D,C,B,2.0,L,A,E,E,B,A,B,B,A,A,B,A,A,E,B,A,C,A,B,B
210052869766,5,M,1,parda,brasileiro,1,2,nao_respondeu,,,,,,,Macapá,361.5,638.7,513.2,570.2,ingles,120.0,120.0,160.0,140.0,100.0,640.0,B,F,B,B,1.0,D,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B
210051722434,11,M,1,branca,brasileiro,1,9,nao_respondeu,,,,,,,Macapá,574.1,598.9,583.3,580.7,ingles,160.0,200.0,140.0,140.0,120.0,760.0,E,E,B,B,5.0,J,A,C,D,B,B,B,B,B,A,A,A,A,C,A,A,E,A,B,B
210054091129,6,F,1,parda,brasileiro,1,4,nao_respondeu,,,,,,,Macapá,564.1,495.0,493.8,559.8,espanhol,120.0,120.0,120.0,120.0,140.0,620.0,B,E,A,D,4.0,B,A,B,C,B,B,B,A,B,B,A,A,B,B,A,A,C,A,A,A
210052671533,12,M,1,amarela,brasileiro,1,1,nao_respondeu,,,,,,,Macapá,388.2,368.9,463.8,589.3,espanhol,120.0,120.0,100.0,120.0,100.0,560.0,A,A,A,B,4.0,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
210053600466,6,M,1,preta,brasileiro,1,0,nao_respondeu,,,,,,,Santana,471.7,390.4,476.7,406.5,espanhol,100.0,120.0,80.0,120.0,100.0,520.0,H,G,F,D,4.0,G,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,D,A,B,B
210052449375,12,F,2,nao_declarado,brasileiro,1,15,nao_respondeu,,,,,,,Macapá,566.8,577.3,559.4,656.6,ingles,140.0,120.0,120.0,120.0,140.0,640.0,E,D,D,F,4.0,L,A,C,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
210053654641,9,F,1,preta,brasileiro,1,5,nao_respondeu,,,,,,,Macapá,510.3,627.3,539.1,482.9,ingles,140.0,200.0,120.0,120.0,160.0,740.0,A,B,B,B,6.0,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
210053650416,10,F,1,parda,brasileiro,1,5,nao_respondeu,,,,,,,Macapá,383.7,394.8,405.6,391.7,espanhol,120.0,120.0,100.0,80.0,0.0,420.0,B,B,D,F,6.0,C,A,B,D,A,A,B,B,B,B,B,A,A,B,A,A,D,A,A,B
